x,solution
-1.0,1.2246467991473532e-16
-0.9949494949494949,0.01586596383480799
-0.9898989898989898,0.0317279334980681
-0.9797979797979798,0.06342391965656484
-0.9747474747474747,0.07924995685678872
-0.9696969696969697,0.09505604330418288
-0.9595959595959596,0.12659245357374938
-0.9545454545454546,0.14231483827328517
-0.9494949494949495,0.1580013959733499
-0.9393939393939394,0.18925124436041008
-0.9343434343434344,0.20480666806519093
-0.9292929292929293,0.2203105327865408
-0.9191919191919192,0.2511479871810793
-0.9141414141414141,0.26647381369003503
-0.9090909090909092,0.28173255684142967
-0.898989898989899,0.31203344569848734
-0.8939393939393939,0.32706796331742183
-0.8888888888888888,0.3420201433256689
-0.8787878787878788,0.3716624556603276
-0.8737373737373737,0.386345125693129
-0.8686868686868687,0.4009305354066136
-0.8585858585858586,0.4297949120891718
-0.8535353535353535,0.4440666126057743
-0.8484848484848484,0.4582265217274109
-0.8383838383838383,0.4861967361004687
-0.8333333333333333,0.5000000000000003
-0.8282828282828283,0.5136773915734063
-0.8181818181818181,0.5406408174555978
-0.8131313131313131,0.5539200638661104
-0.8080808080808081,0.5670598638627709
-0.797979797979798,0.5929079290546404
-0.7929292929292929,0.6056096871376666
-0.7878787878787878,0.6181589862206055
-0.7777777777777778,0.6427876096865395
-0.7727272727272727,0.6548607339452852
-0.7676767676767677,0.6667690005162917
-0.7575757575757576,0.6900790114821119
-0.7525252525252525,0.7014748877063215
-0.7474747474747474,0.712694171378863
-0.7373737373737373,0.7345917086575334
-0.7323232323232323,0.7452644496757548
-0.7272727272727273,0.7557495743542583
-0.7171717171717171,0.776146464291757
-0.7121212121212122,0.7860530947427874
-0.7070707070707071,0.7957618405308323
-0.696969696969697,0.8145759520503358
-0.6919191919191919,0.8236765814298328
-0.6868686868686869,0.8325698546347714
-0.6767676767676767,0.8497254299495146
-0.6717171717171717,0.8579834132349772
-0.6666666666666666,0.8660254037844387
-0.6565656565656566,0.8814533634475821
-0.6515151515151515,0.8888354486549235
-0.6464646464646464,0.8959937742913361
-0.6363636363636364,0.9096319953545184
-0.6313131313131313,0.9161084574320697
-0.6262626262626263,0.9223542941045814
-0.6161616161616161,0.9341478602651068
-0.611111111111111,0.9396926207859084
-0.606060606060606,0.9450008187146686
-0.5959595959595959,0.954902241444074
-0.5909090909090908,0.9594929736144975
-0.5858585858585859,0.9638421585599422
-0.5757575757575757,0.9718115683235418
-0.5707070707070707,0.975429786885407
-0.5656565656565656,0.9788024462147787
-0.5555555555555556,0.984807753012208
-0.5505050505050505,0.9874388886763943
-0.5454545454545454,0.9898214418809328
-0.5353535353535352,0.9938384644612542
-0.5303030303030303,0.9954719225730846
-0.5252525252525252,0.9968547759519424
-0.5151515151515151,0.998867339183008
-0.51010101010101,0.9994965423831852
-0.505050505050505,0.9998741276738751
-0.4949494949494949,0.9998741276738751
-0.48989898989898983,0.9994965423831851
-0.4848484848484848,0.998867339183008
-0.4747474747474747,0.9968547759519423
-0.4696969696969696,0.9954719225730846
-0.4646464646464646,0.9938384644612541
-0.4545454545454545,0.9898214418809327
-0.4494949494949494,0.9874388886763943
-0.44444444444444436,0.984807753012208
-0.43434343434343425,0.9788024462147786
-0.4292929292929292,0.9754297868854069
-0.4242424242424242,0.9718115683235417
-0.41414141414141414,0.963842158559942
-0.40909090909090906,0.9594929736144974
-0.40404040404040403,0.9549022414440739
-0.3939393939393939,0.9450008187146685
-0.38888888888888884,0.9396926207859083
-0.3838383838383838,0.9341478602651067
-0.3737373737373737,0.9223542941045814
-0.3686868686868686,0.9161084574320695
-0.3636363636363636,0.9096319953545182
-0.3535353535353535,0.8959937742913359
-0.3484848484848484,0.8888354486549234
-0.34343434343434337,0.881453363447582
-0.33333333333333326,0.8660254037844385
-0.3282828282828282,0.8579834132349768
-0.32323232323232315,0.8497254299495143
-0.31313131313131304,0.8325698546347712
-0.30808080808080796,0.8236765814298325
-0.3030303030303029,0.8145759520503355
-0.2929292929292928,0.7957618405308319
-0.2878787878787878,0.7860530947427873
-0.28282828282828276,0.7761464642917567
-0.2727272727272727,0.7557495743542583
-0.2676767676767676,0.7452644496757546
-0.2626262626262626,0.7345917086575331
-0.2525252525252525,0.7126941713788627
-0.24747474747474743,0.7014748877063212
-0.24242424242424238,0.6900790114821119
-0.23232323232323226,0.6667690005162915
-0.2272727272727272,0.6548607339452849
-0.22222222222222215,0.6427876096865391
-0.21212121212121204,0.6181589862206051
-0.207070707070707,0.6056096871376664
-0.20202020202020193,0.5929079290546403
-0.19191919191919182,0.5670598638627704
-0.18686868686868677,0.55392006386611
-0.1818181818181817,0.5406408174555973
-0.1717171717171716,0.5136773915734061
-0.16666666666666657,0.4999999999999998
-0.16161616161616155,0.4861967361004685
-0.1515151515151515,0.4582265217274103
-0.14646464646464644,0.444066612605774
-0.14141414141414138,0.42979491208917153
-0.13131313131313127,0.40093053540661355
-0.12626262626262622,0.3863451256931285
-0.12121212121212116,0.37166245566032735
-0.11111111111111105,0.34202014332566855
-0.106060606060606,0.3270679633174214
-0.10101010101010094,0.3120334456984869
-0.09090909090909083,0.28173255684142945
-0.08585858585858577,0.26647381369003476
-0.08080808080808072,0.25114798718107895
-0.07070707070707061,0.2203105327865403
-0.06565656565656555,0.20480666806519035
-0.0606060606060605,0.18925124436040985
-0.050505050505050386,0.15800139597334953
-0.04545454545454536,0.14231483827328484
-0.04040404040404033,0.12659245357374904
-0.030303030303030276,0.09505604330418257
-0.02525252525252522,0.07924995685678836
-0.020202020202020166,0.0634239196565644
-0.010101010101010055,0.031727933498067504
-0.005050505050505,0.01586596383480777
5.551115123125783e-17,-1.743934249004316e-16
0.010101010101010166,-0.03172793349806785
0.015151515151515249,-0.0475819158237426
0.020202020202020332,-0.06342391965656491
0.030303030303030498,-0.09505604330418327
0.035353535353535526,-0.11083819990101154
0.04040404040404055,-0.12659245357374974
0.05050505050505061,-0.15800139597335022
0.055555555555555636,-0.17364817766693058
0.06060606060606066,-0.18925124436041038
0.07070707070707072,-0.22031053278654067
0.0757575757575758,-0.23575893550942734
0.08080808080808088,-0.2511479871810794
0.09090909090909105,-0.2817325568414301
0.09595959595959608,-0.29692037532827525
0.1010101010101011,-0.31203344569848734
0.11111111111111116,-0.3420201433256689
0.11616161616161624,-0.35688622159187205
0.12121212121212133,-0.37166245566032785
0.1313131313131315,-0.40093053540661416
0.13636363636363652,-0.4154150130018868
0.14141414141414155,-0.429794912089172
0.1515151515151516,-0.4582265217274106
0.15656565656565663,-0.4722710747726829
0.16161616161616166,-0.48619673610046876
0.1717171717171717,-0.5136773915734063
0.1767676767676768,-0.5272254676105025
0.18181818181818188,-0.5406408174555978
0.19191919191919204,-0.5670598638627711
0.19696969696969707,-0.5800569095711984
0.2020202020202021,-0.5929079290546406
0.21212121212121215,-0.6181589862206053
0.21717171717171724,-0.6305526670845226
0.22222222222222232,-0.6427876096865396
0.2323232323232325,-0.666769000516292
0.23737373737373751,-0.6785094115571325
0.24242424242424254,-0.6900790114821123
0.2525252525252526,-0.712694171378863
0.2575757575757577,-0.7237340381050704
0.26262626262626276,-0.7345917086575335
0.27272727272727293,-0.7557495743542587
0.27777777777777796,-0.7660444431189783
0.282828282828283,-0.7761464642917572
0.29292929292929304,-0.7957618405308323
0.29797979797979807,-0.8052702575310587
0.3030303030303031,-0.8145759520503357
0.31313131313131315,-0.8325698546347714
0.31818181818181823,-0.8412535328311813
0.3232323232323233,-0.8497254299495145
0.3333333333333335,-0.8660254037844388
0.3383838383838385,-0.873849377069785
0.34343434343434354,-0.8814533634475821
0.3535353535353536,-0.8959937742913359
0.3585858585858587,-0.9029265382866213
0.36363636363636376,-0.9096319953545186
0.3737373737373739,-0.9223542941045816
0.37878787878787895,-0.9283679330160728
0.383838383838384,-0.9341478602651069
0.39393939393939403,-0.9450008187146686
0.3989898989898991,-0.9500711177409455
0.4040404040404042,-0.954902241444074
0.41414141414141437,-0.9638421585599423
0.4191919191919194,-0.9679487013963565
0.4242424242424244,-0.9718115683235419
0.4343434343434345,-0.9788024462147787
0.4393939393939395,-0.9819286972627067
0.44444444444444453,-0.9848077530122081
0.4545454545454546,-0.9898214418809327
0.45959595959595967,-0.9919548128307953
0.46464646464646475,-0.9938384644612542
0.4747474747474749,-0.9968547759519424
0.47979797979797995,-0.9979866764718844
0.484848484848485,-0.998867339183008
0.49494949494949503,-0.9998741276738751
0.5000000000000001,-1.0
0.5050505050505052,-0.9998741276738751
0.5151515151515154,-0.998867339183008
0.5202020202020203,-0.9979866764718843
0.5252525252525254,-0.9968547759519423
0.5353535353535355,-0.9938384644612541
0.5404040404040404,-0.9919548128307952
0.5454545454545455,-0.9898214418809327
0.5555555555555556,-0.984807753012208
0.5606060606060607,-0.9819286972627067
0.5656565656565657,-0.9788024462147786
0.5757575757575759,-0.9718115683235415
0.5808080808080809,-0.9679487013963562
0.585858585858586,-0.963842158559942
0.595959595959596,-0.9549022414440739
0.6010101010101011,-0.9500711177409453
0.6060606060606062,-0.9450008187146685
0.6161616161616164,-0.9341478602651065
0.6212121212121213,-0.9283679330160725
0.6262626262626264,-0.9223542941045813
0.6363636363636365,-0.9096319953545182
0.6414141414141415,-0.902926538286621
0.6464646464646466,-0.8959937742913356
0.6565656565656568,-0.8814533634475816
0.6616161616161618,-0.8738493770697848
0.6666666666666669,-0.8660254037844383
0.6767676767676769,-0.849725429949514
0.6818181818181819,-0.8412535328311811
0.686868686868687,-0.8325698546347712
0.696969696969697,-0.8145759520503358
0.7020202020202021,-0.8052702575310584
0.7070707070707072,-0.795761840530832
0.7171717171717173,-0.7761464642917565
0.7222222222222223,-0.766044443118978
0.7272727272727274,-0.755749574354258
0.7373737373737375,-0.7345917086575331
0.7424242424242425,-0.72373403810507
0.7474747474747476,-0.7126941713788627
0.7575757575757578,-0.6900790114821116
0.7626262626262628,-0.6785094115571318
0.7676767676767678,-0.6667690005162914
0.7777777777777779,-0.6427876096865391
0.782828282828283,-0.6305526670845224
0.7878787878787881,-0.6181589862206047
0.7979797979797982,-0.5929079290546397
0.8030303030303032,-0.5800569095711978
0.8080808080808083,-0.5670598638627704
0.8181818181818183,-0.5406408174555974
0.8232323232323233,-0.5272254676105023
0.8282828282828284,-0.5136773915734063
0.8383838383838385,-0.4861967361004687
0.8434343434343435,-0.4722710747726824
0.8484848484848486,-0.45822652172741013
0.8585858585858588,-0.42979491208917103
0.8636363636363638,-0.4154150130018863
0.8686868686868688,-0.4009305354066132
0.8787878787878789,-0.37166245566032713
0.883838383838384,-0.3568862215918715
0.8888888888888891,-0.3420201433256685
0.8989898989898992,-0.3120334456984865
0.9040404040404042,-0.29692037532827437
0.9090909090909093,-0.2817325568414292
0.9191919191919193,-0.25114798718107884
0.9242424242424243,-0.23575893550942692
0.9292929292929294,-0.22031053278654036
0.9393939393939394,-0.18925124436041008
0.9444444444444445,-0.17364817766693028
0.9494949494949496,-0.15800139597334945
0.9595959595959598,-0.12659245357374893
0.9646464646464648,-0.11083819990101072
0.9696969696969698,-0.09505604330418244
0.9797979797979799,-0.0634239196565644
0.9848484848484849,-0.047581915823742243
0.98989898989899,-0.031727933498067656
