x,solution
-1.0,0.0005296724487960537
-0.9949494949494949,0.007660395552305964
-0.9898989898989898,0.015180642527864795
-0.9797979797979798,0.012258791014557981
-0.9747474747474747,0.023898065619288908
-0.9696969696969697,0.036021927585797676
-0.9595959595959596,0.035861668369489674
-0.9545454545454546,0.04818283591657179
-0.9494949494949495,0.05877710423472102
-0.9393939393939394,0.05916696499433747
-0.9343434343434344,0.06825018426023925
-0.9292929292929293,0.07795354980948338
-0.9191919191919192,0.07774026757041523
-0.9141414141414141,0.08834874989341461
-0.9090909090909092,0.09918678448002574
-0.898989898989899,0.0991956769455452
-0.8939393939393939,0.1100240086030771
-0.8888888888888888,0.12048940162272405
-0.8787878787878788,0.12055221414397303
-0.8737373737373737,0.13068994843789647
-0.8686868686868687,0.14094898309149037
-0.8585858585858586,0.14090609691939512
-0.8535353535353535,0.1513640062764581
-0.8484848484848484,0.16187230492929275
-0.8383838383838383,0.16187492425718447
-0.8333333333333333,0.17237525728234673
-0.8282828282828283,0.1827869520895289
-0.8181818181818181,0.1827998520562947
-0.8131313131313131,0.19313020460678398
-0.8080808080808081,0.20348051256259783
-0.797979797979798,0.2034705287963787
-0.7929292929292929,0.21386198821468447
-0.7878787878787878,0.224259101886903
-0.7777777777777778,0.22425928537441786
-0.7727272727272727,0.23464824138653295
-0.7676767676767677,0.245007535689423
-0.7575757575757576,0.24501020689071493
-0.7525252525252525,0.2553421580894177
-0.7474747474747474,0.2656701597239464
-0.7373737373737373,0.2656673600521305
-0.7323232323232323,0.2759979229466658
-0.7272727272727273,0.28632083367857125
-0.7171717171717171,0.2863204741058024
-0.7121212121212122,0.29663286658280147
-0.7070707070707071,0.3069275396964351
-0.696969696969697,0.30692783762602815
-0.6919191919191919,0.3172061538140781
-0.6868686868686869,0.3274726878747829
-0.6767676767676767,0.3274715850632198
-0.6717171717171717,0.3377289231273923
-0.6666666666666666,0.3479728098725182
-0.6565656565656566,0.3479723319411601
-0.6515151515151515,0.35820272523625407
-0.6464646464646464,0.3684160728729608
-0.6363636363636364,0.3684157703362631
-0.6313131313131313,0.3786132173931661
-0.6262626262626263,0.38879440976345375
-0.6161616161616161,0.3887937282839348
-0.611111111111111,0.39896015470111906
-0.606060606060606,0.4091089761227396
-0.5959595959595959,0.4091084618330229
-0.5909090909090908,0.4192404010596129
-0.5858585858585859,0.42935278611834077
-0.5757575757575757,0.4293523132682282
-0.5707070707070707,0.4394462216165267
-0.5656565656565656,0.44951983110202387
-0.5555555555555556,0.44951924882857863
-0.5505050505050505,0.4595737239272147
-0.5454545454545454,0.46960647266160843
-0.5353535353535352,0.4696059327984592
-0.5303030303030303,0.47961789065294363
-0.5252525252525252,0.4896064765961922
-0.5151515151515151,0.48960593841419764
-0.51010101010101,0.4995721988064497
-0.505050505050505,0.5095137205905294
-0.4949494949494949,0.5095131437966874
-0.48989898989898983,0.5194309874393767
-0.4848484848484848,0.5293224365795058
-0.4747474747474747,0.5293218637855734
-0.4696969696969696,0.53918790778095
-0.4646464646464646,0.5490257672392523
-0.4545454545454545,0.5490251831114291
-0.4494949494949494,0.5588358809892383
-0.44444444444444436,0.5686165916975382
-0.43434343434343425,0.5686159851622683
-0.4292929292929292,0.5783677271374199
-0.4242424242424242,0.5880874850750616
-0.41414141414141414,0.5880868664875528
-0.40909090909090906,0.5977756337307348
-0.40404040404040403,0.607430270514948
-0.3939393939393939,0.6074296325916284
-0.38888888888888884,0.6170511373814763
-0.3838383838383838,0.6266362257194867
-0.3737373737373737,0.6266355646357
-0.3686868686868686,0.6361852234404852
-0.3636363636363636,0.6456959719473601
-0.3535353535353535,0.6456952884334781
-0.3484848484848484,0.6551680979185055
-0.34343434343434337,0.6645992970853815
-0.33333333333333326,0.6645985859361163
-0.3282828282828282,0.6739891372918682
-0.32323232323232315,0.6833351467362409
-0.31313131313131304,0.6833344041497127
-0.30808080808080796,0.6926368163394208
-0.3030303030303029,0.7018914755476251
-0.2929292929292928,0.7018906981835372
-0.2878787878787878,0.7110985277573012
-0.28282828282828276,0.7202550833656729
-0.2727272727272727,0.7202542657856663
-0.2676767676767676,0.7293604469543932
-0.2626262626262626,0.7384114767333744
-0.2525252525252525,0.7384106133310063
-0.24747474747474743,0.7474073597485511
-0.24242424242424238,0.7563446631977886
-0.23232323232323226,0.7563437472798518
-0.2272727272727272,0.7652224375017358
-0.22222222222222215,0.7740369151526
-0.21212121212121204,0.7740359383653687
-0.207070707070707,0.782786985740621
-0.20202020202020193,0.7914684909316102
-0.19191919191919182,0.7914674434476872
-0.18686868686868677,0.8000801287616289
-0.1818181818181817,0.8086172824351209
-0.1717171717171716,0.8086161522591132
-0.16666666666666657,0.8170784213940332
-0.16161616161616155,0.8254583875274347
-0.1515151515151515,0.8254571598807241
-0.14646464646464644,0.8337553751253757
-0.14141414141414138,0.841963581236833
-0.13131313131313127,0.8419622376472614
-0.12626262626262622,0.8500808662291729
-0.12121212121212116,0.8581006517687816
-0.11111111111111105,0.8580991687767564
-0.106060606060606,0.866020388860411
-0.10101010101010094,0.8738325562281756
-0.09090909090909083,0.8738309037274232
-0.08585858585858577,0.881534097326851
